iter	F1	Logloss
880	0.997605987	0.01054000111
881	0.9976055045	0.01053998236
882	0.997605987	0.01053995881
883	0.997605987	0.01053992382
884	0.997605987	0.010539869
885	0.997605987	0.01053985323
886	0.997605987	0.01053985323
887	0.997605987	0.01053981644
888	0.997605987	0.01053981251
889	0.997605987	0.01053981251
890	0.997605987	0.01053978871
891	0.997605987	0.01053977031
892	0.997605987	0.01053975448
893	0.997605987	0.01053973969
894	0.997605987	0.01053973529
895	0.997605987	0.01053972033
896	0.997605987	0.0105397107
897	0.997605987	0.01053970434
898	0.997605987	0.01053968667
899	0.997605987	0.010539661
900	0.997605987	0.01053965038
901	0.997605987	0.01053963503
902	0.997605987	0.01053962431
903	0.997605987	0.01053961539
904	0.997605987	0.01053959835
905	0.997605987	0.0105395745
906	0.997605987	0.01053956339
907	0.997605987	0.01053956339
908	0.997605987	0.01053954343
909	0.997605987	0.01053954343
910	0.997605987	0.01053953718
911	0.997605987	0.01053952794
912	0.997605987	0.01053952422
913	0.997605987	0.01053949947
914	0.9976064695	0.01052087063
915	0.9976064695	0.01052079398
916	0.9976103294	0.01050568529
917	0.9976103294	0.01050568529
918	0.9976103294	0.01050568295
919	0.9976103294	0.01050564386
920	0.9976141893	0.01048100551
921	0.9976141893	0.01048099812
922	0.9976204617	0.01046007152
923	0.9976204617	0.01046004817
924	0.9976262516	0.01044578537
925	0.9976305942	0.01041769463
926	0.9976363843	0.01039703696
927	0.9976363843	0.01039701995
928	0.9976363843	0.01039695479
929	0.9976363843	0.01039694342
930	0.9976363843	0.01039689081
931	0.9976363843	0.01039688125
932	0.9976363843	0.01039682736
933	0.9976363843	0.01039678761
934	0.9976363843	0.01039678154
935	0.9976363843	0.0103967596
936	0.9976363843	0.01039671625
937	0.9976373493	0.01038886688
938	0.9976378318	0.01038886451
939	0.9976431395	0.01037003056
940	0.9976431395	0.01037003056
941	0.9976460346	0.01036107078
942	0.9976465171	0.0103610562
943	0.9976465171	0.0103610562
944	0.9976465171	0.0103610562
945	0.9976460346	0.01036103331
946	0.9976465171	0.01036100539
947	0.9976465171	0.01036098865
948	0.9976465171	0.01036098865
949	0.9976465171	0.01036097719
950	0.9976465171	0.01036097719
951	0.9976465171	0.01036097101
952	0.9976465171	0.01036097101
953	0.9976465171	0.01036096604
954	0.9976460346	0.01036095448
955	0.9976484472	0.01034609308
956	0.9976484472	0.0103460895
957	0.9976484472	0.01034608019
958	0.9976484472	0.01034607424
959	0.9976484472	0.01034605929
960	0.9976484472	0.01034605114
961	0.9976484472	0.01034605114
962	0.9976484472	0.01034603874
963	0.9976484472	0.01034603198
964	0.9976484472	0.01034600853
965	0.9976484472	0.01034600483
966	0.9976484472	0.01034599571
967	0.9976484472	0.01034598398
968	0.9976484472	0.01034598003
969	0.9976484472	0.01034598003
970	0.9976484472	0.01034597382
971	0.9976489297	0.01034591405
972	0.9976489297	0.01034585334
973	0.9976494122	0.01034583244
974	0.9976494122	0.01034582654
975	0.9976494122	0.01034582199
976	0.9976494122	0.01034581029
977	0.9976489297	0.01032827292
978	0.9976489297	0.01032827292
979	0.9976489297	0.01032826862
980	0.9976489297	0.01032825692
981	0.9976537549	0.01030468745
982	0.9976537549	0.01030466796
983	0.9976537549	0.01030465453
984	0.9976595453	0.01028412571
985	0.9976595453	0.01028410036
986	0.9976595453	0.01028410036
987	0.9976595453	0.01028401816
988	0.9976595453	0.01028400188
989	0.9976595453	0.01028400188
990	0.9976595453	0.01028397897
991	0.9976595453	0.01028396191
992	0.9976595453	0.0102839086
993	0.9976595453	0.01028389833
994	0.9976595453	0.0102838869
995	0.9976595453	0.01028386928
996	0.9976595453	0.01028381959
997	0.9976600278	0.01028381493
998	0.9976600278	0.01028381034
999	0.9976600278	0.01028380566
1000	0.9976600278	0.01028379796
1001	0.9976600278	0.01028378418
1002	0.9976600278	0.01028377099
1003	0.9976667833	0.01026034856
1004	0.9976667833	0.01026034303
1005	0.9976667833	0.01026030794
1006	0.9976667833	0.01026029243
1007	0.9976667833	0.01026028363
1008	0.9976667833	0.01026028363
1009	0.9976667833	0.0102602478
1010	0.9976667833	0.01026023391
1011	0.9976667833	0.01024732503
1012	0.9976667833	0.01024729487
1013	0.9976730564	0.01022819242
1014	0.9976730564	0.01022818456
1015	0.9976730564	0.01022815731
1016	0.9976764342	0.01020921806
1017	0.9976764342	0.01020920466
1018	0.9976764342	0.01020920466
1019	0.9976764342	0.01020920466
1020	0.9976764342	0.0102091665
1021	0.9976764342	0.01020914783
1022	0.9976764342	0.01020913937
1023	0.9976759517	0.01020825334
1024	0.9976759517	0.01020818486
1025	0.9976759517	0.0102081736
1026	0.9976759517	0.01020815745
1027	0.9976759517	0.01020804779
1028	0.9976759517	0.01020796347
1029	0.9976759517	0.01020792984
1030	0.9976759517	0.01020791743
1031	0.997678847	0.01018813053
1032	0.997678847	0.01018810636
1033	0.997678847	0.01018810636
1034	0.9976783644	0.0101880368
1035	0.9976822249	0.01017595667
1036	0.9976822249	0.01017595116
1037	0.9976822249	0.01017591024
1038	0.9976822249	0.01017591024
1039	0.9976822249	0.01017591024
1040	0.9976822249	0.01017590151
1041	0.9976822249	0.01017590151
1042	0.9976822249	0.01017588987
1043	0.9976822249	0.01017587708
1044	0.9976822249	0.01017584134
1045	0.9976822249	0.01017582901
1046	0.9976822249	0.01017582569
1047	0.9976822249	0.01017581132
1048	0.9976822249	0.01017581132
1049	0.9976822249	0.01017575747
1050	0.9976894632	0.01014964549
1051	0.9976894632	0.01014964549
1052	0.9976894632	0.01014962317
1053	0.9976894632	0.01014961166
1054	0.9976913935	0.01012978809
1055	0.9976913935	0.01012978561
1056	0.9976913935	0.01012972013
1057	0.9976913935	0.01012969036
1058	0.9976967017	0.01010366399
1059	0.9976967017	0.01010365986
1060	0.9976967017	0.01010363332
1061	0.9976967017	0.01010362131
1062	0.9976967017	0.01010354631
1063	0.9976967017	0.01010353694
1064	0.9976967017	0.01010351073
1065	0.9976967017	0.01010349696
1066	0.9976967017	0.01010348418
1067	0.9976967017	0.01010344832
1068	0.9976967017	0.01010342812
1069	0.9976967017	0.01010342021
1070	0.9976967017	0.01010342021
1071	0.9976967017	0.01010340643
1072	0.997698632	0.01009571583
1073	0.9977015274	0.01008173548
1074	0.9977015274	0.01008168072
1075	0.9977015274	0.01008167331
1076	0.9977015274	0.01008165085
1077	0.9977015274	0.01008163031
1078	0.9977015274	0.01008163031
1079	0.9977024926	0.01007841091
1080	0.9977024926	0.01007840495
1081	0.9977024926	0.01007840495
1082	0.9977024926	0.01007837878
1083	0.9977024926	0.01007832346
1084	0.9977024926	0.01007832346
1085	0.9977024926	0.01007831257
1086	0.9977024926	0.01007830103
1087	0.9977024926	0.01007829496
1088	0.9977024926	0.01007826793
1089	0.9977029752	0.01007823679
1090	0.9977029752	0.01007821468
1091	0.9977034577	0.01006428548
1092	0.9977034577	0.01006427631
1093	0.9977034577	0.01006424786
1094	0.9977034577	0.01006421628
1095	0.9977097313	0.01004586087
1096	0.9977097313	0.01004586087
1097	0.9977179352	0.01002379605
1098	0.9977179352	0.01002379192
1099	0.9977179352	0.01002378062
1100	0.9977179352	0.01002378062
1101	0.9977179352	0.0100237407
1102	0.9977179352	0.01002371352
1103	0.9977179352	0.01002367948
1104	0.9977213133	0.009997334453
1105	0.9977213133	0.009996571878
1106	0.9977213133	0.009996558387
1107	0.9977213133	0.009996533892
1108	0.9977213133	0.00999648136
1109	0.9977213133	0.009996470288
1110	0.9977232437	0.009976676011
1111	0.9977232437	0.009976662795
1112	0.9977232437	0.00997665927
1113	0.9977232437	0.009976648657
1114	0.9977232437	0.009976643208
1115	0.9977232437	0.009976635466
1116	0.9977232437	0.009976635466
1117	0.9977232437	0.009976631144
1118	0.9977232437	0.009976612102
1119	0.9977232437	0.009976604044
1120	0.9977232437	0.009976583736
1121	0.9977232437	0.009976565894
1122	0.9977232437	0.009976563233
1123	0.9977232437	0.009976563233
1124	0.9977232437	0.009976563233
1125	0.9977232437	0.009976546783
1126	0.9977232437	0.009976508791
1127	0.9977232437	0.009976498818
1128	0.9977232437	0.009976498818
1129	0.9977261393	0.009949850073
1130	0.9977290349	0.009930890613
1131	0.9977290349	0.00993088439
1132	0.9977290349	0.009930839356
1133	0.9977290349	0.009930796073
1134	0.9977343435	0.009912310799
1135	0.9977343435	0.009912296009
1136	0.9977343435	0.009912285548
1137	0.9977343435	0.009912278318
1138	0.9977338609	0.009912199916
1139	0.9977338609	0.009912192816
1140	0.9977338609	0.009912184616
1141	0.9977338609	0.009912178585
1142	0.9977338609	0.009912178585
1143	0.9977338609	0.009912153033
1144	0.9977338609	0.009912146929
1145	0.9977343435	0.009912071445
1146	0.9977343435	0.009912071445
1147	0.9977343435	0.009912049563
1148	0.9977343435	0.009911994629
1149	0.9977343435	0.009911989271
1150	0.9977343435	0.0099119873
1151	0.9977343435	0.009911983227
1152	0.9977343435	0.00991197633
1153	0.9977343435	0.009911969867
1154	0.9977343435	0.009911951573
1155	0.9977406174	0.009890294483
1156	0.9977406174	0.009890246467
1157	0.9977406174	0.009890234266
1158	0.9977406174	0.009890234266
1159	0.9977406174	0.00989022122
1160	0.9977406174	0.00989022122
1161	0.9977406174	0.00989022122
1162	0.9977406174	0.00989022122
1163	0.9977406174	0.00989022122
1164	0.9977406174	0.009890199773
1165	0.9977406174	0.009890177374
1166	0.9977406174	0.009890177374
1167	0.9977406174	0.009890150451
1168	0.9977406174	0.009890138882
1169	0.9977406174	0.009890122342
1170	0.9977406174	0.009890028593
1171	0.9977406174	0.009890017719
1172	0.9977406174	0.00988999512
1173	0.9977406174	0.009889983773
1174	0.9977406174	0.009889928654
1175	0.9977444783	0.009855218125
1176	0.9977444783	0.009855209777
1177	0.9977444783	0.009855199641
1178	0.9977444783	0.009855199641
1179	0.9977444783	0.009855193427
1180	0.9977444783	0.009855193427
1181	0.9977464088	0.009825906802
1182	0.9977464088	0.009825900863
1183	0.9977464088	0.00982588765
1184	0.9977464088	0.009825862215
1185	0.9977464088	0.009825846896
1186	0.9977464088	0.009825770795
1187	0.9977464088	0.00982574731
1188	0.9977531655	0.009801935668
1189	0.9977599223	0.009773800586
1190	0.9977599223	0.009773767057
1191	0.9977599223	0.009773767057
1192	0.9977604049	0.009773623383
1193	0.9977604049	0.009773622365
1194	0.9977599223	0.009773602043
1195	0.9977604049	0.009773578768
1196	0.9977604049	0.009773572517
1197	0.9977642659	0.009759796405
1198	0.9977642659	0.009759774557
1199	0.9977642659	0.009759774557
1200	0.9977642659	0.009759757997
1201	0.9977642659	0.009759712856
1202	0.9977637833	0.009759652574
1203	0.9977637833	0.009759640577
1204	0.9977637833	0.009759636558
1205	0.9977637833	0.00975958092
1206	0.9977637833	0.009759566901
1207	0.9977637833	0.00975953576
1208	0.9977642659	0.009759508226
1209	0.9977642659	0.009759493417
1210	0.9977642659	0.009759452819
1211	0.9977642659	0.009759452819
1212	0.9977642659	0.009759442492
1213	0.9977647486	0.00973880892
1214	0.9977647486	0.009738782101
1215	0.9977652312	0.009738730835
1216	0.9977652312	0.009738692943
1217	0.9977652312	0.009738648105
1218	0.9977652312	0.009738618253
1219	0.9977652312	0.009738618253
1220	0.9977657138	0.009738596102
1221	0.9977657138	0.00973858817
1222	0.9977657138	0.009738578787
1223	0.9977657138	0.009738566598
1224	0.9977657138	0.009738533263
1225	0.9977657138	0.009738507923
1226	0.9977657138	0.009738491613
1227	0.9977657138	0.009738488309
1228	0.9977695749	0.009719732729
1229	0.9977695749	0.009719706258
1230	0.9977695749	0.00971968667
1231	0.9977695749	0.009719665086
1232	0.9977695749	0.009719648969
1233	0.9977695749	0.009719648969
1234	0.9977695749	0.009719635644
1235	0.9977695749	0.009719631865
1236	0.9977695749	0.009719553283
1237	0.9977695749	0.009719529313
1238	0.9977695749	0.009719516161
1239	0.9977695749	0.0097194613
1240	0.9977695749	0.009719435997
1241	0.9977695749	0.009719415385
1242	0.9977695749	0.009719393842
1243	0.9977695749	0.009719393842
1244	0.9977695749	0.009719393842
1245	0.9977816411	0.009676607573
1246	0.9977816411	0.009676595984
1247	0.9977816411	0.009676584164
1248	0.9977816411	0.009676571629
1249	0.9977816411	0.009676549798
1250	0.9977816411	0.009676544601
1251	0.9977816411	0.009676536573
1252	0.9977816411	0.009676530186
1253	0.9977816411	0.009676510052
1254	0.9977816411	0.009676510052
1255	0.9977816411	0.009676499376
1256	0.9977816411	0.009676496616
1257	0.9977816411	0.009676494685
1258	0.9977816411	0.009676476719
1259	0.9977816411	0.009676467496
1260	0.9977816411	0.009676427494
1261	0.9977816411	0.009676388903
1262	0.9977816411	0.00967637518
1263	0.9977816411	0.009676366098
1264	0.9977816411	0.009676366098
1265	0.9977816411	0.009676356214
1266	0.9977816411	0.009676350821
1267	0.9977816411	0.009676349617
1268	0.9977816411	0.009676340216
1269	0.9977816411	0.009676340216
1270	0.9977816411	0.009676319625
1271	0.9977816411	0.009676312799
1272	0.9977816411	0.009676300739
1273	0.9977816411	0.009676268487
1274	0.9977816411	0.009676242281
1275	0.9977816411	0.00967623381
1276	0.9977816411	0.00967623381
1277	0.9977816411	0.009676210972
1278	0.9977855023	0.00965327521
1279	0.9977855023	0.00965326349
1280	0.9977855023	0.009653257074
1281	0.9977917769	0.009628036533
1282	0.9977917769	0.009628036533
1283	0.9977917769	0.00962802611
1284	0.9977917769	0.009628011935
1285	0.9977917769	0.009628005093
1286	0.9977917769	0.009627997266
1287	0.9977917769	0.009627918341
1288	0.9977917769	0.00962789767
1289	0.9977912942	0.009627882895
1290	0.9977917769	0.00962787059
1291	0.9977917769	0.009627861848
1292	0.9977917769	0.009627833284
1293	0.9977917769	0.009627825514
1294	0.9977917769	0.009627808736
1295	0.9977917769	0.009627805299
1296	0.9977917769	0.009627798021
1297	0.9977917769	0.009627786847
1298	0.9977917769	0.00962777621
1299	0.9977917769	0.009627761354
1300	0.9977917769	0.009627728831
1301	0.9977917769	0.009627702963
1302	0.9977917769	0.009627689978
1303	0.9977917769	0.009627689978
1304	0.9977917769	0.009627674531
1305	0.9977917769	0.009627674531
1306	0.9977917769	0.009627643471
1307	0.9977917769	0.009627589895
1308	0.9977917769	0.009627558829
1309	0.9977917769	0.009627550424
1310	0.9977917769	0.009627535568
1311	0.9977912942	0.009627514092
1312	0.9977912942	0.009627501067
1313	0.9977912942	0.009627501067
1314	0.9977912942	0.009627433593
1315	0.9977912942	0.009627433593
1316	0.9977912942	0.009627408077
1317	0.9977912942	0.009627408077
1318	0.9977912942	0.00962736228
1319	0.9977912942	0.009627359065
1320	0.9977912942	0.009627349282
1321	0.9977912942	0.00962732927
1322	0.9977912942	0.009627325083
1323	0.9977912942	0.009627320198
1324	0.9977912942	0.009627309133
1325	0.9977912942	0.009627292532
1326	0.9977912942	0.009627292532
1327	0.9977912942	0.009627292532
1328	0.9977912942	0.009627285657
1329	0.9977912942	0.009627237352
1330	0.9977912942	0.009627226392
1331	0.9977912942	0.009627226392
1332	0.9977912942	0.009627199459
1333	0.9977912942	0.009627195711
1334	0.9977912942	0.009627195711
1335	0.9977912942	0.009627135987
1336	0.9977932248	0.009607590378
1337	0.9977932248	0.009607571064
1338	0.9977932248	0.009607559889
1339	0.9977932248	0.009607552885
1340	0.9977932248	0.00960754426
1341	0.9977932248	0.00960754426
1342	0.9977932248	0.009607535517
1343	0.9977932248	0.009607527196
1344	0.9977932248	0.009607502276
1345	0.9977932248	0.009607502276
1346	0.9977932248	0.00960748949
1347	0.9977932248	0.00960748949
1348	0.9977932248	0.009607454212
1349	0.9977932248	0.009607428614
1350	0.9977932248	0.009607424147
1351	0.9977932248	0.009607357175
1352	0.9977932248	0.009607350382
1353	0.9977932248	0.009607350382
1354	0.9977932248	0.009607343355
1355	0.9977932248	0.009607343355
1356	0.9977932248	0.009607343355
1357	0.9977932248	0.009607334463
1358	0.9977932248	0.009607318138
1359	0.9977932248	0.009607307632
1360	0.9977937075	0.009607281462
1361	0.9977937075	0.009607234002
1362	0.9977956382	0.009580296351
1363	0.9977956382	0.009580258887
1364	0.9977956382	0.009580258887
1365	0.9977956382	0.009580258887
1366	0.9977956382	0.009580251274
1367	0.9977956382	0.009580246896
1368	0.9977961208	0.009580209328
1369	0.9977956382	0.009580153025
1370	0.9977961208	0.009580099002
1371	0.9978028782	0.009567149892
1372	0.9978028782	0.009567115437
1373	0.9978028782	0.009567108161
1374	0.9978028782	0.009567096999
1375	0.9978028782	0.00956708517
1376	0.9978028782	0.00956704743
1377	0.9978028782	0.00956702272
1378	0.9978033609	0.009566976454
1379	0.9978033609	0.009566931125
1380	0.9978033609	0.009566920418
1381	0.9978033609	0.009566903675
1382	0.9978033609	0.009566872979
1383	0.9978033609	0.009566862335
1384	0.9978033609	0.009566857094
1385	0.9978033609	0.009566787099
1386	0.9978033609	0.009566778969
1387	0.9978033609	0.009566763407
1388	0.9978033609	0.009566746143
1389	0.9978033609	0.009566719924
1390	0.9978033609	0.009566719924
1391	0.9978163932	0.009514720332
1392	0.9978163932	0.009514716673
1393	0.9978163932	0.009514645145
1394	0.9978163932	0.009514630376
1395	0.9978163932	0.009514630376
1396	0.9978163932	0.009514591317
1397	0.9978163932	0.00951456685
1398	0.9978163932	0.009514540228
1399	0.9978163932	0.009514529869
1400	0.9978163932	0.009514529869
1401	0.9978163932	0.009514516599
1402	0.9978163932	0.009514487567
1403	0.9978163932	0.009514449583
1404	0.9978163932	0.009514431139
1405	0.9978163932	0.009514427698
1406	0.9978163932	0.009514411235
1407	0.9978163932	0.009514407935
1408	0.9978163932	0.009514368914
1409	0.9978163932	0.009514338313
1410	0.9978163932	0.009514332609
1411	0.9978163932	0.009514298532
1412	0.9978163932	0.009514298532
1413	0.9978163932	0.009514298532
1414	0.9978163932	0.009514271553
1415	0.9978163932	0.009514264545
1416	0.9978163932	0.009514236055
1417	0.9978163932	0.00951422676
1418	0.9978163932	0.00951422676
1419	0.9978163932	0.00951421499
1420	0.9978202547	0.009502345335
1421	0.9978202547	0.00950230848
1422	0.9978202547	0.009502292527
1423	0.9978202547	0.009502272359
1424	0.9978202547	0.009502250527
1425	0.9978207373	0.009502213549
1426	0.9978207373	0.009502178213
1427	0.9978207373	0.009502152393
1428	0.9978207373	0.009502143119
1429	0.9978207373	0.009502136155
1430	0.9978207373	0.009502124355
1431	0.9978207373	0.009502124355
1432	0.9978207373	0.009502120748
1433	0.9978207373	0.009502115059
1434	0.9978207373	0.009502109272
1435	0.9978207373	0.009502079023
1436	0.9978207373	0.009502042917
1437	0.9978207373	0.00950202403
1438	0.9978207373	0.009502016528
1439	0.9978207373	0.009502016528
1440	0.9978207373	0.009502016528
1441	0.9978207373	0.00950199433
1442	0.9978207373	0.009501982191
1443	0.9978207373	0.009501952151
1444	0.9978202547	0.009482663924
1445	0.9978202547	0.009482663924
1446	0.9978202547	0.009482654633
1447	0.9978202547	0.009482642766
1448	0.9978202547	0.009482642766
1449	0.9978202547	0.00948261779
1450	0.9978202547	0.009482595505
1451	0.9978202547	0.009482595505
1452	0.9978207373	0.009482556418
1453	0.9978207373	0.009482546572
1454	0.9978207373	0.009482546572
1455	0.9978207373	0.009482543036
1456	0.9978207373	0.009482526238
1457	0.9978207373	0.009482454216
1458	0.9978207373	0.009482438605
1459	0.9978207373	0.009482438605
1460	0.9978207373	0.009482438605
1461	0.9978270123	0.009471773028
1462	0.9978270123	0.009471766429
1463	0.9978270123	0.009471764978
1464	0.9978270123	0.009471754213
1465	0.9978270123	0.009471740327
1466	0.9978270123	0.009471732632
1467	0.9978357009	0.009450575042
1468	0.9978357009	0.009450546898
1469	0.9978357009	0.009450535213
1470	0.9978357009	0.009450520145
1471	0.9978357009	0.009450520145
1472	0.9978357009	0.009450471912
1473	0.9978357009	0.009450462664
1474	0.9978357009	0.009450435619
1475	0.9978357009	0.009450424777
1476	0.9978357009	0.009450405673
1477	0.9978357009	0.009450396932
1478	0.9978357009	0.009450385543
1479	0.9978357009	0.009450357217
1480	0.9978357009	0.009450353699
1481	0.9978357009	0.009450353699
1482	0.9978357009	0.009450346902
1483	0.9978357009	0.009450339778
1484	0.9978357009	0.009450309419
1485	0.9978357009	0.009450268039
1486	0.9978357009	0.00945024996
1487	0.9978357009	0.00945024996
1488	0.9978357009	0.009450205712
1489	0.9978357009	0.00945018136
1490	0.9978357009	0.00945016828
1491	0.9978357009	0.00945016828
1492	0.9978357009	0.00945016828
1493	0.9978357009	0.009450153421
1494	0.9978357009	0.009450150037
1495	0.9978357009	0.009450121576
1496	0.9978357009	0.009450121576
1497	0.9978357009	0.009450121576
1498	0.9978357009	0.009450113926
1499	0.9978357009	0.009450113926
1500	0.9978357009	0.009450104903
1501	0.9978357009	0.009450091942
1502	0.9978361836	0.009450053802
1503	0.9978361836	0.009450053802
1504	0.9978361836	0.009450039541
1505	0.9978361836	0.009450014892
1506	0.9978361836	0.009450014892
1507	0.9978361836	0.009449991267
1508	0.9978361836	0.00944994329
1509	0.9978361836	0.009449926169
1510	0.997837149	0.009429389681
1511	0.997837149	0.009429389681
1512	0.997837149	0.009429382684
1513	0.997837149	0.009429362797
1514	0.997837149	0.009429329596
1515	0.997837149	0.009429322241
1516	0.997837149	0.009429294589
1517	0.997837149	0.009429286083
1518	0.997837149	0.009429282885
1519	0.997837149	0.009429269046
1520	0.997837149	0.009429263533
1521	0.997837149	0.009429250621
1522	0.997837149	0.009429250621
1523	0.997837149	0.009429240948
1524	0.997837149	0.009429240948
1525	0.997837149	0.009429240948
1526	0.997837149	0.009429218048
1527	0.997837149	0.009429210534
1528	0.997837149	0.009429210534
1529	0.997837149	0.009429208971
1530	0.997837149	0.009429208971
1531	0.997837149	0.009429201608
1532	0.997837149	0.009429067762
1533	0.997837149	0.009429067762
1534	0.997837149	0.009429057962
1535	0.997837149	0.009429057962
1536	0.9978366663	0.009429020493
1537	0.9978366663	0.009429020493
1538	0.997837149	0.009428992753
1539	0.997837149	0.009428992753
1540	0.997837149	0.009428984253
1541	0.997837149	0.009428978944
1542	0.997837149	0.009428971776
1543	0.997837149	0.009428962932
1544	0.997837149	0.0094289569
1545	0.997837149	0.009428941057
1546	0.997837149	0.009428899471
1547	0.997837149	0.009428899471
1548	0.997837149	0.009428899471
1549	0.997837149	0.009428862833
1550	0.997837149	0.009428833347
1551	0.9978400453	0.009408766475
1552	0.9978400453	0.009408756477
1553	0.9978400453	0.009408756477
1554	0.9978400453	0.009408737402
1555	0.9978400453	0.009408737203
1556	0.9978400453	0.009408705145
1557	0.9978400453	0.009408700879
1558	0.997840528	0.009408652105
1559	0.997840528	0.009408633696
1560	0.997840528	0.009408611179
1561	0.997840528	0.009408611179
1562	0.997840528	0.009408585103
1563	0.9978429415	0.00938407316
1564	0.9978429415	0.009384062066
1565	0.9978429415	0.009384034332
1566	0.9978429415	0.009384026631
1567	0.9978429415	0.009384005619
1568	0.9978429415	0.009383957096
1569	0.9978511477	0.009367224051
1570	0.9978511477	0.009367205736
1571	0.9978511477	0.009367205736
1572	0.9978511477	0.009367205736
1573	0.9978511477	0.009367191128
1574	0.9978511477	0.00936717612
1575	0.9978511477	0.00936717612
1576	0.9978511477	0.009367162375
1577	0.9978511477	0.009367152935
1578	0.9978511477	0.009367152935
1579	0.9978516304	0.009367110102
1580	0.9978516304	0.009367085948
1581	0.9978516304	0.009367065981
1582	0.9978516304	0.009367049479
1583	0.9978516304	0.009367039747
1584	0.9978516304	0.009367031829
1585	0.9978516304	0.009366990228
1586	0.9978516304	0.009366971337
1587	0.9978516304	0.009366962482
1588	0.9978516304	0.009366957344
1589	0.9978516304	0.00936688052
1590	0.9978516304	0.009366877714
1591	0.9978516304	0.009366864792
1592	0.9978516304	0.009366844549
1593	0.9978516304	0.009366827541
1594	0.9978516304	0.009366765416
1595	0.9978516304	0.009366757144
1596	0.9978516304	0.009366749554
1597	0.9978516304	0.009366749554
1598	0.9978516304	0.009366729263
1599	0.9978516304	0.00936671352
1600	0.9978516304	0.009366683238
1601	0.9978516304	0.009366667743
1602	0.9978516304	0.009366630193
1603	0.9978516304	0.009366624286
1604	0.9978516304	0.009366607173
1605	0.9978516304	0.009366599569
1606	0.9978516304	0.009366599569
1607	0.9978554922	0.009348748616
1608	0.9978554922	0.009348698428
1609	0.9978554922	0.009348672538
1610	0.9978554922	0.009348672538
1611	0.9978554922	0.009348602914
1612	0.9978554922	0.009348589244
1613	0.9978554922	0.00934855332
1614	0.9978554922	0.009348497349
1615	0.9978554922	0.009348466662
1616	0.9978554922	0.009348466662
1617	0.9978554922	0.009348466662
1618	0.9978554922	0.00934843999
1619	0.9978583885	0.009326448625
1620	0.9978583885	0.009326435869
1621	0.9978603194	0.009305955542
1622	0.9978603194	0.009305955542
1623	0.9978603194	0.009305955542
1624	0.9978603194	0.009305949588
1625	0.9978603194	0.009305924414
1626	0.9978603194	0.009305902922
1627	0.9978603194	0.009305896171
1628	0.9978603194	0.009305896171
1629	0.9978603194	0.009305890104
1630	0.9978603194	0.00930588117
1631	0.9978603194	0.009305872376
1632	0.9978603194	0.009305866589
1633	0.9978603194	0.009305846137
1634	0.9978603194	0.009305810666
1635	0.9978665949	0.009281379957
1636	0.9978670776	0.009281309966
1637	0.9978670776	0.009281309966
1638	0.9978670776	0.009281300623
1639	0.9978670776	0.009281300623
1640	0.9978670776	0.009281296634
1641	0.9978670776	0.009281279332
1642	0.9978670776	0.009281279332
1643	0.9978670776	0.009281250351
1644	0.9978670776	0.009281240154
1645	0.9978670776	0.009281228103
1646	0.9978670776	0.00928121742
1647	0.9978670776	0.009281192513
1648	0.9978670776	0.009281186535
1649	0.9978670776	0.009281186535
1650	0.9978670776	0.009281156247
1651	0.9978670776	0.00928106799
1652	0.9978670776	0.009281045485
1653	0.9978665949	0.009281040407
1654	0.9978665949	0.009281040407
1655	0.9978665949	0.00928102334
1656	0.9978665949	0.009281018373
1657	0.9978670776	0.009280986016
1658	0.9978665949	0.009280973601
1659	0.9978665949	0.009280968602
1660	0.9978665949	0.009280968602
1661	0.9978670776	0.009280944827
1662	0.9978670776	0.009280909129
1663	0.9978670776	0.009280904427
1664	0.9978670776	0.009280884493
1665	0.9978704568	0.009261404546
1666	0.9978704568	0.009261365595
1667	0.9978704568	0.009261338793
1668	0.9978704568	0.009261331847
1669	0.9978704568	0.009261300861
1670	0.9978704568	0.009261292551
1671	0.9978704568	0.009261284964
1672	0.9978704568	0.009261280501
1673	0.9978704568	0.009261252139
1674	0.9978704568	0.009261244368
1675	0.9978704568	0.009261212343
1676	0.9978704568	0.009261189698
1677	0.9978704568	0.009261186575
1678	0.9978704568	0.009261164853
1679	0.9978704568	0.009261148148
1680	0.9978704568	0.009261107914
1681	0.9978704568	0.009261107914
1682	0.9978704568	0.009261107914
1683	0.9978704568	0.009261105833
1684	0.9978704568	0.0092610989
1685	0.9978704568	0.0092610989
1686	0.9978704568	0.009261094538
1687	0.9978704568	0.009261065408
1688	0.9978704568	0.0092610544
1689	0.9978704568	0.009261046977
1690	0.9978704568	0.00926103464
1691	0.9978704568	0.009261018106
1692	0.9978704568	0.009261012944
1693	0.9978704568	0.009260987025
1694	0.9978704568	0.009260985357
1695	0.9978704568	0.009260972626
1696	0.9978704568	0.009260946314
1697	0.9978704568	0.009260946314
1698	0.9978704568	0.009260940338
1699	0.9978704568	0.009260916292
1700	0.9978704568	0.009260909031
1701	0.9978704568	0.009260909031
1702	0.9978704568	0.00926089248
1703	0.9978704568	0.009260834409
1704	0.9978704568	0.009260826511
1705	0.9978704568	0.009260813279
1706	0.9978704568	0.009260813279
1707	0.9978704568	0.009260809824
1708	0.9978704568	0.009260801172
1709	0.9978704568	0.009260797171
1710	0.9978704568	0.009260793439
1711	0.9978704568	0.009260782354
1712	0.9978704568	0.009260782354
1713	0.9978704568	0.009260761639
